Time,x_rot,y_rot,z_rot,rot_angle,speed,x_pos,z_pos,y_pos
8.2,0,1,0.0,1.5708,20.196,227.09,0.0,-100.0
8.22,0,1,0.0,1.5708,20.224,227.5,0.0,-100.0
8.24,0,1,0.0,1.5708,20.252,227.9,0.0,-100.0
8.26,0,1,0.0,1.5708,20.28,228.31,0.0,-100.0
8.28,0,1,0.0,1.5708,20.308,228.72,0.0,-100.0
8.3,0,1,0.0,1.5708,20.336,229.12,0.0,-100.0
8.32,0,1,0.0,1.5708,20.364,229.53,0.0,-100.0
8.34,0,1,0.0,1.5708,20.392,229.94,0.0,-100.0
8.36,0,1,0.0,1.5708,20.42,230.35,0.0,-100.0
8.38,0,1,0.0,1.5708,20.448,230.76,0.0,-100.0
8.4,0,1,0.0,1.5708,20.476,231.16,0.0,-100.0
8.42,0,1,0.0,1.5708,20.504,231.57,0.0,-100.0
8.44,0,1,0.0,1.5708,20.532,231.99,0.0,-100.0
8.46,0,1,0.0,1.5708,20.56,232.4,0.0,-100.0
8.48,0,1,0.0,1.5708,20.588,232.81,0.0,-100.0
8.5,0,1,0.0,1.5708,20.616,233.22,0.0,-100.0
8.52,0,1,0.0,1.5708,20.644,233.63,0.0,-100.0
8.54,0,1,0.0,1.5708,20.672,234.05,0.0,-100.0
8.56,0,1,0.0,1.5708,20.7,234.46,0.0,-100.0
8.58,0,1,0.0,1.5708,20.728,234.88,0.0,-100.0
8.6,0,1,0.0,1.5708,20.756,235.29,0.0,-100.0
8.62,0,1,0.0,1.5708,20.784,235.71,0.0,-100.0
8.64,0,1,0.0,1.5708,20.812,236.12,0.0,-100.0
8.66,0,1,0.0,1.5708,20.84,236.54,0.0,-100.0
8.68,0,1,0.0,1.5708,20.868,236.96,0.0,-100.0
8.7,0,1,0.0,1.5708,20.896,237.37,0.0,-100.0
8.72,0,1,0.0,1.5708,20.924,237.79,0.0,-100.0
8.74,0,1,0.0,1.5708,20.952,238.21,0.0,-100.0
8.76,0,1,0.0,1.5708,20.98,238.63,0.0,-100.0
8.78,0,1,0.0,1.5708,21.008,239.05,0.0,-100.0
8.8,0,1,0.0,1.5708,21.036,239.47,0.0,-100.0
8.82,0,1,0.0,1.5708,21.064,239.89,0.0,-100.0
8.84,0,1,0.0,1.5708,21.092,240.32,0.0,-100.0
8.86,0,1,0.0,1.5708,21.12,240.74,0.0,-100.0
8.88,0,1,0.0,1.5708,21.148,241.16,0.0,-100.0
8.9,0,1,0.0,1.5708,21.176,241.58,0.0,-100.0
8.92,0,1,0.0,1.5708,21.204,242.01,0.0,-100.0
8.94,0,1,0.0,1.5708,21.232,242.43,0.0,-100.0
8.96,0,1,0.0,1.5708,21.26,242.86,0.0,-100.0
8.98,0,1,0.0,1.5708,21.288,243.28,0.0,-100.0
9.0,0,1,0.0,1.5708,21.316,243.71,0.0,-100.0
9.02,0,1,0.0,1.5708,21.344,244.14,0.0,-100.0
9.04,0,1,0.0,1.5708,21.372,244.57,0.0,-100.0
9.06,0,1,0.0,1.5708,21.4,244.99,0.0,-100.0
9.08,0,1,0.0,1.5708,21.428,245.42,0.0,-100.0
9.1,0,1,0.0,1.5708,21.456,245.85,0.0,-100.0
9.12,0,1,0.0,1.5708,21.484,246.28,0.0,-100.0
9.14,0,1,0.0,1.5708,21.512,246.71,0.0,-100.0
9.16,0,1,0.0,1.5708,21.54,247.14,0.0,-100.0
9.18,0,1,0.0,1.5708,21.568,247.57,0.0,-100.0
9.2,0,1,0.0,1.5708,21.596,248.0,0.0,-100.0
9.22,0,1,0.0,1.5708,21.624,248.44,0.0,-100.0
9.24,0,1,0.0,1.5708,21.652,248.87,0.0,-100.0
9.26,0,1,0.0,1.5708,21.68,249.3,0.0,-100.0
9.28,0,1,0.0,1.5708,21.708,249.74,0.0,-100.0
9.3,0,1,0.0,1.5708,21.736,250.17,0.0,-100.0
9.32,0,1,0.0,1.5708,21.764,250.61,0.0,-100.0
9.34,0,1,0.0,1.5708,21.792,251.04,0.0,-100.0
9.36,0,1,0.0,1.5708,21.82,251.48,0.0,-100.0
9.38,0,1,0.0,1.5708,21.848,251.92,0.0,-100.0
9.4,0,1,0.0,1.5708,21.876,252.35,0.0,-100.0
9.42,0,1,0.0,1.5708,21.904,252.79,0.0,-100.0
9.44,0,1,0.0,1.5708,21.932,253.23,0.0,-100.0
9.46,0,1,0.0,1.5708,21.96,253.67,0.0,-100.0
9.48,0,1,0.0,1.5708,21.988,254.11,0.0,-100.0
9.5,0,1,0.0,1.5708,22.016,254.55,0.0,-100.0
9.52,0,1,0.0,1.5708,22.044,254.99,0.0,-100.0
9.54,0,1,0.0,1.5708,22.072,255.43,0.0,-100.0
9.56,0,1,0.0,1.5708,22.1,255.88,0.0,-100.0
9.58,0,1,0.0,1.5708,22.128,256.32,0.0,-100.0
9.6,0,1,0.0,1.5708,22.156,256.76,0.0,-100.0
9.62,0,1,0.0,1.5708,22.184,257.2,0.0,-100.0
9.64,0,1,0.0,1.5708,22.212,257.65,0.0,-100.0
9.66,0,1,0.0,1.5708,22.24,258.09,0.0,-100.0
9.68,0,1,0.0,1.5708,22.268,258.54,0.0,-100.0
9.7,0,1,0.0,1.5708,22.296,258.98,0.0,-100.0
9.72,0,1,0.0,1.5708,22.324,259.43,0.0,-100.0
9.74,0,1,0.0,1.5708,22.352,259.88,0.0,-100.0
9.76,0,1,0.0,1.5708,22.38,260.33,0.0,-100.0
9.78,0,1,0.0,1.5708,22.408,260.77,0.0,-100.0
9.8,0,1,0.0,1.5708,22.436,261.22,0.0,-100.0
9.82,0,1,0.0,1.5708,22.464,261.67,0.0,-100.0
9.84,0,1,0.0,1.5708,22.492,262.12,0.0,-100.0
9.86,0,1,0.0,1.5708,22.52,262.57,0.0,-100.0
9.88,0,1,0.0,1.5708,22.548,263.02,0.0,-100.0
9.9,0,1,0.0,1.5708,22.576,263.47,0.0,-100.0
9.92,0,1,0.0,1.5708,22.604,263.93,0.0,-100.0
9.94,0,1,0.0,1.5708,22.632,264.38,0.0,-100.0
9.96,0,1,0.0,1.5708,22.66,264.83,0.0,-100.0
9.98,0,1,0.0,1.5708,22.688,265.29,0.0,-100.0
10.0,0,1,0.0,1.5708,22.716,265.74,0.0,-100.0
10.02,0,1,0.0,1.5708,22.744,266.2,0.0,-100.0
10.04,0,1,0.0,1.5708,22.772,266.65,0.0,-100.0
10.06,0,1,0.0,1.5708,22.8,267.11,0.0,-100.0
10.08,0,1,0.0,1.5708,22.828,267.56,0.0,-100.0
10.1,0,1,0.0,1.5708,22.856,268.02,0.0,-100.0
10.12,0,1,0.0,1.5708,22.884,268.48,0.0,-100.0
10.14,0,1,0.0,1.5708,22.912,268.94,0.0,-100.0
10.16,0,1,0.0,1.5708,22.94,269.4,0.0,-100.0
10.18,0,1,0.0,1.5708,22.968,269.85,0.0,-100.0
10.2,0,1,0.0,1.5708,22.996,270.31,0.0,-100.0
10.22,0,1,0.0,1.5708,23.024,270.78,0.0,-100.0
10.24,0,1,0.0,1.5708,23.052,271.24,0.0,-100.0
10.26,0,1,0.0,1.5708,23.08,271.7,0.0,-100.0
10.28,0,1,0.0,1.5708,23.108,272.16,0.0,-100.0
10.3,0,1,0.0,1.5708,23.136,272.62,0.0,-100.0
10.32,0,1,0.0,1.5708,23.164,273.09,0.0,-100.0
10.34,0,1,0.0,1.5708,23.192,273.55,0.0,-100.0
10.36,0,1,0.0,1.5708,23.22,274.01,0.0,-100.0
10.38,0,1,0.0,1.5708,23.248,274.48,0.0,-100.0
10.4,0,1,0.0,1.5708,23.276,274.94,0.0,-100.0
10.42,0,1,0.0,1.5708,23.304,275.41,0.0,-100.0
10.44,0,1,0.0,1.5708,23.332,275.88,0.0,-100.0
10.46,0,1,0.0,1.5708,23.36,276.34,0.0,-100.0
10.48,0,1,0.0,1.5708,23.388,276.81,0.0,-100.0
10.5,0,1,0.0,1.5708,23.416,277.28,0.0,-100.0
10.52,0,1,0.0,1.5708,23.444,277.75,0.0,-100.0
10.54,0,1,0.0,1.5708,23.472,278.22,0.0,-100.0
10.56,0,1,0.0,1.5708,23.5,278.69,0.0,-100.0
10.58,0,1,0.0,1.5708,23.528,279.16,0.0,-100.0
10.6,0,1,0.0,1.5708,23.556,279.63,0.0,-100.0
10.62,0,1,0.0,1.5708,23.584,280.1,0.0,-100.0
10.64,0,1,0.0,1.5708,23.612,280.57,0.0,-100.0
10.66,0,1,0.0,1.5708,23.64,281.05,0.0,-100.0
10.68,0,1,0.0,1.5708,23.668,281.52,0.0,-100.0
10.7,0,1,0.0,1.5708,23.696,281.99,0.0,-100.0
10.72,0,1,0.0,1.5708,23.724,282.47,0.0,-100.0
10.74,0,1,0.0,1.5708,23.752,282.94,0.0,-100.0
10.76,0,1,0.0,1.5708,23.78,283.42,0.0,-100.0
10.78,0,1,0.0,1.5708,23.808,283.9,0.0,-100.0
10.8,0,1,0.0,1.5708,23.836,284.37,0.0,-100.0
10.82,0,1,0.0,1.5708,23.864,284.85,0.0,-100.0
10.84,0,1,0.0,1.5708,23.892,285.33,0.0,-100.0
10.86,0,1,0.0,1.5708,23.92,285.81,0.0,-100.0
10.88,0,1,0.0,1.5708,23.948,286.29,0.0,-100.0
10.9,0,1,0.0,1.5708,23.976,286.76,0.0,-100.0
10.92,0,1,0.0,1.5708,24.004,287.24,0.0,-100.0
10.94,0,1,0.0,1.5708,24.032,287.73,0.0,-100.0
10.96,0,1,0.0,1.5708,24.06,288.21,0.0,-100.0
10.98,0,1,0.0,1.5708,24.088,288.69,0.0,-100.0
11.0,0,1,0.0,1.5708,24.116,289.17,0.0,-100.0
11.02,0,1,0.0,1.5708,24.144,289.65,0.0,-100.0
11.04,0,1,0.0,1.5708,24.172,290.14,0.0,-100.0
11.06,0,1,0.0,1.5708,24.2,290.62,0.0,-100.0
11.08,0,1,0.0,1.5708,24.228,291.11,0.0,-100.0
11.1,0,1,0.0,1.5708,24.256,291.59,0.0,-100.0
11.12,0,1,0.0,1.5708,24.284,292.08,0.0,-100.0
11.14,0,1,0.0,1.5708,24.312,292.56,0.0,-100.0
11.16,0,1,0.0,1.5708,24.34,293.05,0.0,-100.0
11.18,0,1,0.0,1.5708,24.368,293.54,0.0,-100.0
11.2,0,1,0.0,1.5708,24.396,294.02,0.0,-100.0
11.22,0,1,0.0,1.5708,24.424,294.51,0.0,-100.0
11.24,0,1,0.0,1.5708,24.452,295.0,0.0,-100.0
11.26,0,1,0.0,1.5708,24.48,295.49,0.0,-100.0
11.28,0,1,0.0,1.5708,24.508,295.98,0.0,-100.0
11.3,0,1,0.0,1.5708,24.536,296.47,0.0,-100.0
11.32,0,1,0.0,1.5708,24.564,296.96,0.0,-100.0
11.34,0,1,0.0,1.5708,24.592,297.46,0.0,-100.0
11.36,0,1,0.0,1.5708,24.62,297.95,0.0,-100.0
11.38,0,1,0.0,1.5708,24.648,298.44,0.0,-100.0
11.4,0,1,0.0,1.5708,24.676,298.93,0.0,-100.0
11.42,0,1,0.0,1.5708,24.704,299.43,0.0,-100.0
11.44,0,1,0.0,1.5708,24.732,299.92,0.0,-100.0
11.46,0,1,0.0,1.5708,24.76,300.42,0.0,-100.0
11.48,0,1,0.0,1.5708,24.788,300.91,0.0,-100.0
11.5,0,1,0.0,1.5708,24.816,301.41,0.0,-100.0
11.52,0,1,0.0,1.5708,24.844,301.91,0.0,-100.0
11.54,0,1,0.0,1.5708,24.872,302.41,0.0,-100.0
11.56,0,1,0.0,1.5708,24.9,302.9,0.0,-100.0
11.58,0,1,0.0,1.5708,24.928,303.4,0.0,-100.0
11.6,0,1,0.0,1.5708,24.956,303.9,0.0,-100.0
11.62,0,1,0.0,1.5708,24.984,304.4,0.0,-100.0
11.64,0,1,0.0,1.5708,25.012,304.9,0.0,-100.0
11.66,0,1,0.0,1.5708,25.04,305.4,0.0,-100.0
11.68,0,1,0.0,1.5708,25.068,305.9,0.0,-100.0
11.7,0,1,0.0,1.5708,25.096,306.4,0.0,-100.0
11.72,0,1,0.0,1.5708,25.124,306.91,0.0,-100.0
11.74,0,1,0.0,1.5708,25.152,307.41,0.0,-100.0
11.76,0,1,0.0,1.5708,25.18,307.91,0.0,-100.0
11.78,0,1,0.0,1.5708,25.208,308.42,0.0,-100.0
11.8,0,1,0.0,1.5708,25.236,308.92,0.0,-100.0
11.82,0,1,0.0,1.5708,25.264,309.43,0.0,-100.0
11.84,0,1,0.0,1.5708,25.292,309.93,0.0,-100.0
11.86,0,1,0.0,1.5708,25.32,310.44,0.0,-100.0
11.88,0,1,0.0,1.5708,25.348,310.95,0.0,-100.0
11.9,0,1,0.0,1.5708,25.376,311.45,0.0,-100.0
11.92,0,1,0.0,1.5708,25.404,311.96,0.0,-100.0
11.94,0,1,0.0,1.5708,25.432,312.47,0.0,-100.0
11.96,0,1,0.0,1.5708,25.46,312.98,0.0,-100.0
11.98,0,1,0.0,1.5708,25.488,313.49,0.0,-100.0
12.0,0,1,0.0,1.5708,25.516,314.0,0.0,-100.0
12.02,0,1,0.0,1.5708,25.544,314.51,0.0,-100.0
12.04,0,1,0.0,1.5708,25.572,315.02,0.0,-100.0
12.06,0,1,0.0,1.5708,25.6,315.54,0.0,-100.0
12.08,0,1,0.0,1.5708,25.628,316.05,0.0,-100.0
12.1,0,1,0.0,1.5708,25.656,316.56,0.0,-100.0
12.12,0,1,0.0,1.5708,25.684,317.07,0.0,-100.0
12.14,0,1,0.0,1.5708,25.712,317.59,0.0,-100.0
12.16,0,1,0.0,1.5708,25.74,318.1,0.0,-100.0
12.18,0,1,0.0,1.5708,25.768,318.62,0.0,-100.0
12.2,0,1,0.0,1.5708,25.796,319.13,0.0,-100.0
12.22,0,1,0.0,1.5708,25.824,319.65,0.0,-100.0
12.24,0,1,0.0,1.5605,25.852,320.17,0.0,-99.997
12.26,0,1,0.0,1.5503,25.88,320.69,0.0,-99.989
12.28,0,1,0.0,1.5401,25.908,321.2,0.0,-99.976
12.3,0,1,0.0,1.5299,25.936,321.72,0.0,-99.958
12.32,0,1,0.0,1.5197,25.964,322.24,0.0,-99.934
12.34,0,1,0.0,1.5095,25.992,322.76,0.0,-99.904
12.36,0,1,0.0,1.4993,26.02,323.28,0.0,-99.87
12.38,0,1,0.0,1.4891,26.048,323.8,0.0,-99.83
12.4,0,1,0.0,1.4788,26.076,324.32,0.0,-99.785
12.42,0,1,0.0,1.4686,26.104,324.84,0.0,-99.734
12.44,0,1,0.0,1.4584,26.132,325.36,0.0,-99.678
12.46,0,1,0.0,1.4481,26.16,325.88,0.0,-99.617
12.48,0,1,0.0,1.4378,26.188,326.4,0.0,-99.55
12.5,0,1,0.0,1.4275,26.216,326.92,0.0,-99.478
12.52,0,1,0.0,1.4172,26.244,327.43,0.0,-99.4
12.54,0,1,0.0,1.4069,26.272,327.95,0.0,-99.317
12.56,0,1,0.0,1.3965,26.3,328.47,0.0,-99.229
12.58,0,1,0.0,1.3862,26.328,328.99,0.0,-99.135
12.6,0,1,0.0,1.3758,26.356,329.51,0.0,-99.035
12.62,0,1,0.0,1.3654,26.384,330.03,0.0,-98.93
12.64,0,1,0.0,1.355,26.412,330.54,0.0,-98.82
12.66,0,1,0.0,1.3445,26.44,331.06,0.0,-98.704
12.68,0,1,0.0,1.3341,26.468,331.57,0.0,-98.582
12.7,0,1,0.0,1.3236,26.496,332.09,0.0,-98.455
12.72,0,1,0.0,1.3131,26.524,332.6,0.0,-98.323
12.74,0,1,0.0,1.3026,26.552,333.11,0.0,-98.185
12.76,0,1,0.0,1.2921,26.58,333.63,0.0,-98.041
12.78,0,1,0.0,1.2815,26.608,334.14,0.0,-97.892
12.8,0,1,0.0,1.271,26.636,334.65,0.0,-97.738
12.82,0,1,0.0,1.2604,26.664,335.15,0.0,-97.577
12.84,0,1,0.0,1.2498,26.692,335.66,0.0,-97.412
12.86,0,1,0.0,1.2392,26.72,336.17,0.0,-97.24
12.88,0,1,0.0,1.2285,26.748,336.67,0.0,-97.063
12.9,0,1,0.0,1.2179,26.776,337.18,0.0,-96.881
12.92,0,1,0.0,1.2072,26.804,337.68,0.0,-96.693
12.94,0,1,0.0,1.1966,26.832,338.18,0.0,-96.5
12.96,0,1,0.0,1.1859,26.86,338.68,0.0,-96.301
12.98,0,1,0.0,1.1752,26.888,339.18,0.0,-96.096
13.0,0,1,0.0,1.1645,26.916,339.67,0.0,-95.886
13.02,0,1,0.0,1.1537,26.944,340.17,0.0,-95.67
13.04,0,1,0.0,1.143,26.972,340.66,0.0,-95.449
13.06,0,1,0.0,1.1322,27.0,341.15,0.0,-95.222
13.08,0,1,0.0,1.1215,27.028,341.64,0.0,-94.99
13.1,0,1,0.0,1.1107,27.056,342.12,0.0,-94.753
13.12,0,1,0.0,1.0999,27.084,342.61,0.0,-94.509
13.14,0,1,0.0,1.0891,27.112,343.09,0.0,-94.261
13.16,0,1,0.0,1.0782,27.14,343.57,0.0,-94.007
13.18,0,1,0.0,1.0674,27.168,344.04,0.0,-93.747
13.2,0,1,0.0,1.0565,27.196,344.52,0.0,-93.482
13.22,0,1,0.0,1.0457,27.224,344.99,0.0,-93.212
13.24,0,1,0.0,1.0348,27.252,345.46,0.0,-92.936
13.26,0,1,0.0,1.0239,27.28,345.93,0.0,-92.655
13.28,0,1,0.0,1.013,27.308,346.39,0.0,-92.368
13.3,0,1,0.0,1.0021,27.336,346.86,0.0,-92.076
13.32,0,1,0.0,0.99113,27.364,347.32,0.0,-91.779
13.34,0,1,0.0,0.98018,27.392,347.77,0.0,-91.476
13.36,0,1,0.0,0.96923,27.42,348.23,0.0,-91.169
13.38,0,1,0.0,0.95825,27.448,348.68,0.0,-90.855
13.4,0,1,0.0,0.94727,27.476,349.13,0.0,-90.537
13.42,0,1,0.0,0.93627,27.504,349.57,0.0,-90.213
13.44,0,1,0.0,0.92526,27.532,350.01,0.0,-89.885
13.46,0,1,0.0,0.91424,27.56,350.45,0.0,-89.55
13.48,0,1,0.0,0.90321,27.588,350.89,0.0,-89.211
13.5,0,1,0.0,0.89216,27.616,351.32,0.0,-88.867
13.52,0,1,0.0,0.88111,27.644,351.75,0.0,-88.518
13.54,0,1,0.0,0.87003,27.672,352.17,0.0,-88.163
13.56,0,1,0.0,0.85895,27.7,352.59,0.0,-87.803
13.58,0,1,0.0,0.84786,27.728,353.01,0.0,-87.439
13.6,0,1,0.0,0.83675,27.756,353.42,0.0,-87.069
13.62,0,1,0.0,0.82563,27.784,353.84,0.0,-86.695
13.64,0,1,0.0,0.8145,27.812,354.24,0.0,-86.315
13.66,0,1,0.0,0.80336,27.84,354.64,0.0,-85.931
13.68,0,1,0.0,0.79221,27.868,355.04,0.0,-85.542
13.7,0,1,0.0,0.78104,27.896,355.44,0.0,-85.148
13.72,0,1,0.0,0.76986,27.924,355.83,0.0,-84.749
13.74,0,1,0.0,0.75867,27.952,356.22,0.0,-84.345
13.76,0,1,0.0,0.74747,27.98,356.6,0.0,-83.937
13.78,0,1,0.0,0.73626,28.008,356.98,0.0,-83.524
13.8,0,1,0.0,0.72503,28.036,357.35,0.0,-83.107
13.82,0,1,0.0,0.7138,28.064,357.72,0.0,-82.684
13.84,0,1,0.0,0.70255,28.092,358.09,0.0,-82.258
13.86,0,1,0.0,0.69129,28.12,358.45,0.0,-81.826
13.88,0,1,0.0,0.68002,28.148,358.8,0.0,-81.391
13.9,0,1,0.0,0.66873,28.176,359.16,0.0,-80.951
13.92,0,1,0.0,0.65744,28.204,359.5,0.0,-80.506
13.94,0,1,0.0,0.64613,28.232,359.85,0.0,-80.057
13.96,0,1,0.0,0.63482,28.26,360.18,0.0,-79.604
13.98,0,1,0.0,0.62349,28.288,360.52,0.0,-79.146
14.0,0,1,0.0,0.61215,28.316,360.84,0.0,-78.685
14.02,0,1,0.0,0.60079,28.344,361.17,0.0,-78.219
14.04,0,1,0.0,0.58943,28.372,361.49,0.0,-77.749
14.06,0,1,0.0,0.57805,28.4,361.8,0.0,-77.275
14.08,0,1,0.0,0.56667,28.428,362.11,0.0,-76.797
14.1,0,1,0.0,0.55527,28.456,362.41,0.0,-76.315
14.12,0,1,0.0,0.54386,28.484,362.71,0.0,-75.83
14.14,0,1,0.0,0.53244,28.512,363.0,0.0,-75.34
14.16,0,1,0.0,0.52101,28.54,363.29,0.0,-74.847
14.18,0,1,0.0,0.50956,28.568,363.57,0.0,-74.349
14.2,0,1,0.0,0.49811,28.596,363.84,0.0,-73.849
14.22,0,1,0.0,0.48664,28.624,364.12,0.0,-73.344
14.24,0,1,0.0,0.47516,28.652,364.38,0.0,-72.836
14.26,0,1,0.0,0.46367,28.68,364.64,0.0,-72.324
14.28,0,1,0.0,0.45217,28.708,364.89,0.0,-71.809
14.3,0,1,0.0,0.44066,28.736,365.14,0.0,-71.291
14.32,0,1,0.0,0.42913,28.764,365.38,0.0,-70.769
14.34,0,1,0.0,0.4176,28.792,365.62,0.0,-70.244
14.36,0,1,0.0,0.40605,28.82,365.85,0.0,-69.716
14.38,0,1,0.0,0.3945,28.848,366.08,0.0,-69.185
14.4,0,1,0.0,0.38293,28.876,366.29,0.0,-68.65
14.42,0,1,0.0,0.37135,28.904,366.51,0.0,-68.113
14.44,0,1,0.0,0.35975,28.932,366.71,0.0,-67.572
14.46,0,1,0.0,0.34815,28.96,366.92,0.0,-67.029
14.48,0,1,0.0,0.33654,28.988,367.11,0.0,-66.483
14.5,0,1,0.0,0.32491,29.016,367.3,0.0,-65.934
14.52,0,1,0.0,0.31328,29.044,367.48,0.0,-65.383
14.54,0,1,0.0,0.30163,29.072,367.66,0.0,-64.828
14.56,0,1,0.0,0.28997,29.1,367.83,0.0,-64.272
14.58,0,1,0.0,0.2783,29.128,367.99,0.0,-63.713
14.6,0,1,0.0,0.26661,29.156,368.15,0.0,-63.151
14.62,0,1,0.0,0.25492,29.184,368.3,0.0,-62.587
14.64,0,1,0.0,0.24322,29.212,368.44,0.0,-62.021
14.66,0,1,0.0,0.2315,29.24,368.58,0.0,-61.452
14.68,0,1,0.0,0.21977,29.268,368.71,0.0,-60.882
14.7,0,1,0.0,0.20803,29.296,368.83,0.0,-60.309
14.72,0,1,0.0,0.19629,29.324,368.95,0.0,-59.735
14.74,0,1,0.0,0.18452,29.352,369.06,0.0,-59.158
14.76,0,1,0.0,0.17275,29.38,369.17,0.0,-58.58
14.78,0,1,0.0,0.16097,29.408,369.26,0.0,-58.0
14.8,0,1,0.0,0.14917,29.436,369.36,0.0,-57.418
14.82,0,1,0.0,0.13737,29.464,369.44,0.0,-56.835
14.84,0,1,0.0,0.12555,29.492,369.52,0.0,-56.25
14.86,0,1,0.0,0.11372,29.52,369.59,0.0,-55.664
14.88,0,1,0.0,0.10188,29.548,369.65,0.0,-55.077
14.9,0,1,0.0,0.090031,29.576,369.71,0.0,-54.488
14.92,0,1,0.0,0.078168,29.604,369.76,0.0,-53.898
14.94,0,1,0.0,0.066295,29.632,369.8,0.0,-53.307
14.96,0,1,0.0,0.05441,29.66,369.84,0.0,-52.715
14.98,0,1,0.0,0.042514,29.688,369.86,0.0,-52.122
15.0,0,1,0.0,0.030606,29.716,369.89,0.0,-51.528
15.02,0,1,0.0,0.018688,29.744,369.9,0.0,-50.933
15.04,0,1,0.0,0.006758,29.772,369.91,0.0,-50.338
15.06,0,1,0.0,0.0065588,29.8,369.91,0.0,-49.742
15.08,0,1,0.0,0.0063436,29.828,369.92,0.0,-49.145
15.1,0,1,0.0,0.0061184,29.856,369.92,0.0,-48.548
15.12,0,1,0.0,0.0058877,29.884,369.92,0.0,-47.95
15.14,0,1,0.0,0.0056551,29.912,369.93,0.0,-47.352
15.16,0,1,0.0,0.0054235,29.94,369.93,0.0,-46.753
15.18,0,1,0.0,0.0051947,29.968,369.93,0.0,-46.154
15.2,0,1,0.0,0.0049704,29.996,369.94,0.0,-45.554
15.22,0,1,0.0,0.0047518,30.024,369.94,0.0,-44.954
15.24,0,1,0.0,0.0045394,30.052,369.94,0.0,-44.353
15.26,0,1,0.0,0.004334,30.08,369.95,0.0,-43.751
15.28,0,1,0.0,0.0041359,30.108,369.95,0.0,-43.149
15.3,0,1,0.0,0.0039452,30.136,369.95,0.0,-42.546
15.32,0,1,0.0,0.003762,30.164,369.95,0.0,-41.943
15.34,0,1,0.0,0.0035863,30.192,369.95,0.0,-41.339
15.36,0,1,0.0,0.003418,30.22,369.96,0.0,-40.735
15.38,0,1,0.0,0.003257,30.248,369.96,0.0,-40.13
15.4,0,1,0.0,0.003103,30.276,369.96,0.0,-39.524
15.42,0,1,0.0,0.0029559,30.304,369.96,0.0,-38.918
15.44,0,1,0.0,0.0028155,30.332,369.96,0.0,-38.311
15.46,0,1,0.0,0.0026815,30.36,369.97,0.0,-37.704
15.48,0,1,0.0,0.0025536,30.388,369.97,0.0,-37.097
15.5,0,1,0.0,0.0024317,30.416,369.97,0.0,-36.488
15.52,0,1,0.0,0.0023155,30.444,369.97,0.0,-35.879
15.54,0,1,0.0,0.0022047,30.472,369.97,0.0,-35.27
15.56,0,1,0.0,0.0020992,30.5,369.97,0.0,-34.66
15.58,0,1,0.0,0.0019987,30.528,369.97,0.0,-34.049
15.6,0,1,0.0,0.0019029,30.556,369.98,0.0,-33.438
15.62,0,1,0.0,0.0018116,30.584,369.98,0.0,-32.827
15.64,0,1,0.0,0.0017247,30.612,369.98,0.0,-32.214
15.66,0,1,0.0,0.001642,30.64,369.98,0.0,-31.601
15.68,0,1,0.0,0.0015632,30.668,369.98,0.0,-30.988
15.7,0,1,0.0,0.0014882,30.696,369.98,0.0,-30.374
15.72,0,1,0.0,0.0014167,30.724,369.98,0.0,-29.76
15.74,0,1,0.0,0.0013487,30.752,369.98,0.0,-29.145
15.76,0,1,0.0,0.0012839,30.78,369.98,0.0,-28.529
15.78,0,1,0.0,0.0012222,30.808,369.98,0.0,-27.913
15.8,0,1,0.0,0.0011635,30.836,369.99,0.0,-27.296
15.82,0,1,0.0,0.0011076,30.864,369.99,0.0,-26.679
15.84,0,1,0.0,0.0010544,30.892,369.99,0.0,-26.061
15.86,0,1,0.0,0.0010038,30.92,369.99,0.0,-25.443
15.88,0,1,0.0,0.00095556,30.948,369.99,0.0,-24.824
15.9,0,1,0.0,0.00090964,30.976,369.99,0.0,-24.204
15.92,0,1,0.0,0.00086594,31.004,369.99,0.0,-23.584
15.94,0,1,0.0,0.00082433,31.032,369.99,0.0,-22.963
15.96,0,1,0.0,0.00078472,31.06,369.99,0.0,-22.342
15.98,0,1,0.0,0.00074701,31.088,369.99,0.0,-21.721
16.0,0,1,0.0,0.00071112,31.116,369.99,0.0,-21.098
16.02,0,1,0.0,0.00067695,31.144,369.99,0.0,-20.475
16.04,0,1,0.0,0.00064442,31.172,369.99,0.0,-19.852
16.06,0,1,0.0,0.00061345,31.2,369.99,0.0,-19.228
16.08,0,1,0.0,0.00058397,31.228,369.99,0.0,-18.603
16.1,0,1,0.0,0.0005559,31.256,369.99,0.0,-17.978
16.12,0,1,0.0,0.00052919,31.284,369.99,0.0,-17.353
16.14,0,1,0.0,0.00050376,31.312,369.99,0.0,-16.726
16.16,0,1,0.0,0.00047955,31.34,369.99,0.0,-16.099
16.18,0,1,0.0,0.0004565,31.368,369.99,0.0,-15.472
16.2,0,1,0.0,0.00043456,31.396,369.99,0.0,-14.844
16.22,0,1,0.0,0.00041368,31.424,369.99,0.0,-14.216
16.24,0,1,0.0,0.0003938,31.452,369.99,0.0,-13.587
16.26,0,1,0.0,0.00037487,31.48,370.0,0.0,-12.957
16.28,0,1,0.0,0.00035685,31.508,370.0,0.0,-12.327
16.3,0,1,0.0,0.0003397,31.536,370.0,0.0,-11.696
16.32,0,1,0.0,0.00032338,31.564,370.0,0.0,-11.065
16.34,0,1,0.0,0.00030783,31.592,370.0,0.0,-10.433
